MsgID.LOCAL_VELOCITY,29.3170000,8.3738718,-1.2101117,-0.0079499
MsgID.LOCAL_POSITION,29.5670000,10.9631271,-1.4252261,-4.9160128
MsgID.LOCAL_VELOCITY,29.5670000,8.6330462,-1.2464722,-0.0101549
MsgID.GLOBAL_POSITION,0.0000000,-122.3974693,37.7925791,4.9160000
MsgID.LOCAL_VELOCITY,0.0000000,8.6300000,-1.2400000,-0.0100000
MsgID.LOCAL_POSITION,29.8170000,13.0578890,-1.7183561,-4.9234123
MsgID.LOCAL_VELOCITY,29.8170000,8.7150831,-1.2563090,-0.0252416
MsgID.GLOBAL_POSITION,0.0000000,-122.3974726,37.7925979,4.9230000
MsgID.LOCAL_VELOCITY,0.0000000,8.7100000,-1.2500000,-0.0200000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,30.0660000,15.4198790,-1.8448719,-4.9200759
MsgID.LOCAL_VELOCITY,30.0660000,8.7378025,-1.2607644,0.0530990
MsgID.GLOBAL_POSITION,0.0000000,-122.3974740,37.7926192,4.9200000
MsgID.LOCAL_VELOCITY,0.0000000,8.7300000,-1.2600000,0.0500000
MsgID.LOCAL_POSITION,30.3170000,17.6717396,-2.1011252,-4.9238534
MsgID.LOCAL_VELOCITY,30.3170000,8.7764187,-1.2672477,0.0050074
MsgID.GLOBAL_POSITION,0.0000000,-122.3974769,37.7926395,4.9230000
MsgID.LOCAL_VELOCITY,0.0000000,8.7700000,-1.2600000,0.0000000
MsgID.LOCAL_POSITION,30.5670000,19.8601551,-2.5237911,-4.9278007
MsgID.LOCAL_VELOCITY,30.5670000,8.7810488,-1.2710975,0.0247650
MsgID.GLOBAL_POSITION,0.0000000,-122.3974817,37.7926592,4.9270000
MsgID.LOCAL_VELOCITY,0.0000000,8.7800000,-1.2700000,0.0200000
MsgID.LOCAL_POSITION,30.8160000,21.8356075,-2.8273964,-4.9303799
MsgID.LOCAL_VELOCITY,30.8160000,8.7797155,-1.2723321,0.0539059
MsgID.GLOBAL_POSITION,0.0000000,-122.3974851,37.7926769,4.9300000
MsgID.LOCAL_VELOCITY,0.0000000,8.7700000,-1.2700000,0.0500000
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974883,37.7926950,4.9270000
MsgID.LOCAL_VELOCITY,0.0000000,8.7800000,-1.2700000,0.0500000
MsgID.LOCAL_POSITION,31.0680000,23.8426552,-3.1120014,-4.9270048
MsgID.LOCAL_VELOCITY,31.0680000,8.7835245,-1.2744112,0.0586448
MsgID.GLOBAL_POSITION,0.0000000,-122.3974915,37.7927174,4.9320000
MsgID.LOCAL_VELOCITY,0.0000000,8.8000000,-1.2800000,-0.0300000
MsgID.LOCAL_POSITION,31.3180000,26.3336391,-3.4000807,-4.9329515
MsgID.LOCAL_VELOCITY,31.3180000,8.8072157,-1.2811115,-0.0380837
MsgID.GLOBAL_POSITION,0.0000000,-122.3974943,37.7927379,4.9410000
MsgID.LOCAL_VELOCITY,0.0000000,8.7800000,-1.2700000,0.0200000
MsgID.LOCAL_POSITION,31.5670000,28.6073933,-3.6465850,-4.9417791
MsgID.LOCAL_VELOCITY,31.5670000,8.7898169,-1.2794030,0.0275811
MsgID.GLOBAL_POSITION,0.0000000,-122.3974994,37.7927582,4.9320000
MsgID.LOCAL_VELOCITY,0.0000000,8.7800000,-1.2700000,0.0400000
MsgID.LOCAL_POSITION,31.8180000,30.8611012,-4.1059389,-4.9321690
MsgID.LOCAL_VELOCITY,31.8180000,8.7887449,-1.2799751,0.0429428
MsgID.STATE,0.0000000,True,True
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3975024,37.7927777,4.9320000
MsgID.LOCAL_VELOCITY,0.0000000,8.8000000,-1.2800000,0.0000000
MsgID.LOCAL_POSITION,32.0680000,33.0284348,-4.3661838,-4.9329414
MsgID.LOCAL_VELOCITY,32.0680000,8.8034725,-1.2800725,0.0036769
MsgID.GLOBAL_POSITION,0.0000000,-122.3975063,37.7927962,4.9350000
MsgID.LOCAL_VELOCITY,0.0000000,8.8000000,-1.2700000,-0.0400000
MsgID.LOCAL_POSITION,32.3180000,35.0836945,-4.7114482,-4.9353323
